id,expense_category_id,currency_id,amount,tax_id,tax2_id,reference_no,note,name,partner_id,project_id,billable,invoice_id,payment_method_id,date,recurring_type,repeat_id,recurring,cycles,total_cycles,custom_recurring,last_recurring_date,create_invoice_billable,send_invoice_to_customer,recurring_from,date_added,added_from
4013,11,1,11.0,,,,,Timbres declaracion jurada y certificado de nacimiento,170,2219,1,3904,1,2022-12-27,,,0,0,0,0,,0,0,0,2022-12-27 11:17:26,7
4014,4,1,360.0,,,,"Tasa Unica<br />
Gastos por registro e inscripción",Registro Publico,564,2527,1,4044,2,2022-12-27,,,0,0,0,0,,0,0,0,2022-12-27 12:00:57,7
4015,7,1,26.0,,,,,Cargo por mora en cuotas de mantenimiento,309,1332,1,4110,,2022-12-27,,,0,0,0,0,,0,0,0,2022-12-27 12:13:11,14
4016,7,1,3.4,,,,,Estacionamiento,135,1985,1,4038,,2022-12-28,,,0,0,0,0,,0,0,0,2022-12-28 11:37:04,17
4017,7,1,310.0,,,,,Alteración por Turno de inscripcion de adjudicación definitiva,309,1332,1,4116,,2022-12-28,,,0,0,0,0,,0,0,0,2022-12-28 17:56:16,14
4018,7,1,1.26,,,,,parking en rp,309,1332,1,4116,,2022-12-28,,,0,0,0,0,,0,0,0,2022-12-28 17:56:49,14
4019,3,1,43.0,,,,"Factura 1025:<br />
<br />
- Mensajería correspondiente al 28/12/2022",MENSAJERIA EXTERNA,461,1491,1,3982,1,2023-01-05,,,0,0,0,0,,0,0,0,2022-12-29 09:17:34,19
4020,3,1,56.0,,,,,MENSAJERIA A COLÓN,461,1481,1,4117,,2022-12-28,,,0,0,0,0,,0,0,0,2022-12-29 09:40:24,19
4021,7,1,25.0,,,,,Gestión de Obtención de paz y salvo de aseo en Penonome,298,717,1,4074,,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 10:56:22,14
4022,7,1,15.0,,,,,Obtención de Paz y Salvo de Aseo,298,717,1,4074,,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 10:56:44,14
4023,7,1,3.5,,,,,Envio por encomienda de penonome a panama,298,717,1,4074,,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 11:03:50,14
4024,7,1,3.0,,,,Envio por Flete Chavale,Flete Chavale,534,1963,1,3714,1,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 14:03:54,22
4025,3,1,10.0,,,,Para apostilla ,Mensajería ,534,1963,1,3714,1,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 14:04:45,22
4026,7,1,4.0,,,,,Certificación ante Ministerio de Relaciones Exteriores,534,1963,1,3714,9,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 14:06:21,22
4027,3,1,8.0,,,,,Mensajería - entrega  de planos para corregir ,137,294,1,4278,1,2022-12-22,,,0,0,0,0,,0,0,0,2022-12-29 15:56:15,12
4028,3,1,3.82,,,,,Mensajería  retiro de planos ,137,294,1,4278,1,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 15:56:51,12
4029,7,1,12.11,,,,,Estacionamiento,170,2219,1,3904,9,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 17:33:53,20
4030,7,1,3.2,,,,,FOTOS CARNET,170,2219,1,3904,2,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-29 17:34:31,20
4031,7,1,2.0,,,,,Estacionamiento de presentación de planos ,137,294,1,390,9,2022-12-30,,,0,0,0,0,,0,0,0,2022-12-30 12:01:30,12
4032,3,1,8.0,,,,,mensajeria,154,2583,1,4811,1,2022-12-28,,,0,0,0,0,,0,0,0,2022-12-30 14:04:54,7
4033,11,1,24.0,,,,,timbres,154,2583,1,4811,1,2022-12-14,,,0,0,0,0,,0,0,0,2022-12-30 14:05:39,7
4034,1,1,8.0,,,,,cierre,154,2583,1,4811,1,2022-12-28,,,0,0,0,0,,0,0,0,2022-12-30 14:06:00,7
4035,4,1,65.0,,,,,registro publico,154,2583,1,4811,2,2022-12-30,,,0,0,0,0,,0,0,0,2022-12-30 14:06:17,7
4036,4,1,360.0,,,,"Primera tasa unica<br />
registro y calificacion",Registro Publico,476,2575,1,4113,2,2022-12-30,,,0,0,0,0,,0,0,0,2022-12-30 14:10:36,7
4037,2,1,17.0,,,,,cierre,476,2575,1,4113,1,2022-12-30,,,0,0,0,0,,0,0,0,2022-12-30 14:10:52,7
4038,3,1,8.0,,,,,mensajeria,476,2575,1,4113,1,2022-12-30,,,0,0,0,0,,0,0,0,2022-12-30 14:11:08,7
4039,11,1,48.0,,,,,timbres,476,2575,1,4113,1,2022-12-30,,,0,0,0,0,,0,0,0,2022-12-30 14:11:22,7
4040,3,1,8.0,,,,,mensajeria,165,2540,1,4170,1,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-30 14:12:47,7
4041,2,1,8.0,,,,,cierre de escritura,165,2540,1,4170,1,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-30 14:13:10,7
4043,4,1,65.0,,,,,registro publico,165,2540,1,4170,2,2022-12-30,,,0,0,0,0,,0,0,0,2022-12-30 14:13:40,7
4044,11,1,24.0,,,,,timbres,165,2540,1,4170,1,2022-12-29,,,0,0,0,0,,0,0,0,2022-12-30 14:15:26,7
4045,7,1,7.0,,,,Certificado de buena salud para presentación de expediente ante SNM ,Certificado Médico de Buena Salud,483,2122,1,3824,1,2023-01-03,,,0,0,0,0,,0,0,0,2023-01-03 11:21:04,22
4046,7,1,122.0,,,,,Ingreso de Registro Público de Adjudicación Definitiva de Alix Olivares y Melida Hernandez,298,717,1,4138,,2023-01-03,,,0,0,0,0,,0,0,0,2023-01-03 15:37:20,14
4047,7,1,0.54,,,,,Estacionamiento de RP para ingreso de adjudicación,298,717,1,4138,,2023-01-03,,,0,0,0,0,,0,0,0,2023-01-03 15:37:43,14
4048,7,1,0.6,,,,,Estacionamiento en Rp para obtención de CRP,443,1405,1,4095,,2023-01-03,,,0,0,0,0,,0,0,0,2023-01-03 16:26:58,14
4052,3,1,8.0,,,,,Mensajería - Notaria ,279,2576,1,4115,1,2023-01-04,,,0,0,0,0,,0,0,0,2023-01-04 11:59:16,12
4053,1,1,9.0,,,,,Notaria de 3 poderes para el MIDA,279,2576,1,4115,1,2023-01-04,,,0,0,0,0,,0,0,0,2023-01-04 12:00:01,12
4054,4,1,30.0,,,,,Certificado de Registro Publico de la sociedad de Marejobo S.A,279,2576,1,4115,2,2023-01-04,,,0,0,0,0,,0,0,0,2023-01-04 15:19:39,12
4055,4,1,90.0,,,,,Certificado de Registro Publico de las 3 fincas  de marejobo ( Finca 10401 con código de ubicación 6402 Finca 315 con código de ubicación 6301 Finca 1285 con código de ubicación),279,2576,1,4115,2,2023-01-03,,,0,0,0,0,,0,0,0,2023-01-04 15:20:47,12
4056,7,1,55.0,,,,,Aviso de operaciones,564,2527,1,4044,2,2023-01-04,,,0,0,0,0,,0,0,0,2023-01-04 17:09:23,7
4057,3,1,8.0,,,,,Mensajeria,564,2527,1,4044,1,2022-12-27,,,0,0,0,0,,0,0,0,2023-01-04 17:09:58,7
4058,11,1,40.0,,,,,timbres,564,2527,1,4044,1,2022-12-27,,,0,0,0,0,,0,0,0,2023-01-04 17:10:20,7
4059,1,1,17.0,,,,,Cierre de escritura ,564,2527,1,4044,1,2022-12-27,,,0,0,0,0,,0,0,0,2023-01-04 17:10:42,7
4060,7,1,261.0,,,,,Pago a Abogado Internacional,274,2108,1,3799,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 09:51:40,10
4061,7,1,7.0,,,,,Certificado Medico de JLFR Actualizado ,170,2219,1,3904,1,2022-12-28,,,0,0,0,0,,0,0,0,2023-01-05 11:58:11,7
4062,11,1,8.0,,,,,Timbres declaración jurada de buen padre,170,2219,1,3904,1,2022-12-27,,,0,0,0,0,,0,0,0,2023-01-05 11:58:44,7
4063,4,1,30.0,,,,,Certificados del Registro Publico,68,1924,1,3650,2,2022-12-29,,,0,0,0,0,,0,0,0,2023-01-05 12:03:25,7
4064,4,1,90.0,,,,"Gulfshore<br />
Stengel<br />
Inversiones BDS",Certificados de disoluciones,68,1924,1,3650,2,2022-11-29,,,0,0,0,0,,0,0,0,2023-01-05 12:04:50,7
4065,4,1,3.0,,,,,No Obligados ,68,1924,1,3650,9,2022-11-29,,,0,0,0,0,,0,0,0,2023-01-05 12:05:23,7
4066,7,1,1.0,,,,,No obligado,68,1924,1,3650,9,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 12:08:54,7
4067,7,1,4.82,,,,"Copias del pasaporte, sentencia de divorcio y otros",Copias,538,2040,1,3812,9,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 12:12:45,7
4068,7,1,83.85,,,,,Alquiler de Vehículo por retiro de Oficios para levantar secuestro ,361,1381,1,4638,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 13:28:44,6
4069,7,1,33.04,,,,,Gasolina por Viaje a Juzgado a Los Santos por Levantar Secuestro de Fincas ,361,1381,1,4638,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 13:30:05,6
4070,7,1,10.25,,,,,Desayuno por retiro de oficios de levantar secuestro ,361,1381,1,4765,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 13:33:33,6
4071,7,1,200.0,,,,,Pago de Derechos en Registro por levantar Secuestro sobre fincas,361,1381,1,4638,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 13:38:20,6
4072,7,1,6.46,,,,,Estacionamiento,549,2229,1,4067,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 14:44:22,17
4073,11,1,24.0,,,,pago timbres por corrección ante notaria,Pago Timbre,522,2127,1,4276,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-05 15:07:08,22
4074,3,1,44.0,,,,"Factura 1025:<br />
<br />
- Mensajería correspondiente al 28/12/2022",MENSAJERIA EXTERNA,461,1491,1,4161,1,2022-12-28,,,0,0,0,0,,0,0,0,2023-01-06 08:33:50,19
4076,3,1,57.0,,,,,MENSAJERIA A COLÓN,461,1481,1,4162,,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-06 08:39:15,19
4077,3,1,55.0,,,,,MENSAJERIA A COLÓN,461,1481,1,4161,,2022-12-21,,,0,0,0,0,,0,0,0,2023-01-06 08:44:26,19
4078,3,1,56.0,,,,,MENSAJERIA A COLÓN,461,1481,1,4161,,2022-12-28,,,0,0,0,0,,0,0,0,2023-01-06 08:44:35,19
4079,3,1,8.0,,,,,Mensajería - Notaria ,55,2573,1,4108,1,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-06 12:56:55,12
4080,1,1,3.0,,,,,Notaria - Poder de C2-56/ tocumen bar,55,2573,1,4108,1,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-06 12:58:48,12
4082,7,1,2.35,,,,,Estacionamiento,549,2229,1,4067,9,2022-11-14,,,0,0,0,0,,0,0,0,2023-01-06 15:52:01,7
4083,7,1,0.88,,,,,Parking Anati,279,2576,1,4115,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 09:52:03,17
4085,7,1,15.0,,,,,Pago por Actualización,279,2576,1,4115,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 10:04:05,17
4086,7,1,25.0,,,,,actualizacion,392,2601,1,5006,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 10:32:19,17
4087,7,1,1000.0,,,,,Multa por Evasión de Puerto de Entrada,549,2229,1,4164,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 10:39:21,17
4088,7,1,500.0,,,,,Multa Acomulada por estadía,549,2229,1,4164,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 10:40:08,17
4089,7,1,5.0,,,,,Sello de Registro,549,2229,1,4067,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 10:40:29,17
4090,7,1,10.0,,,,,Autenticación de cedula ante el TE,549,2229,1,4067,1,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 12:03:46,7
4091,7,1,7.0,,,,,Certificado de buena salud,549,2229,1,4067,1,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 12:04:09,7
4092,7,1,5.01,,,,,Pago por Estacionamiento,483,2122,1,3824,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 16:46:47,17
4093,7,1,1.8,,,,,Estacionamiento,535,1974,1,3715,,2023-01-10,,,0,0,0,0,,0,0,0,2023-01-10 16:51:51,17
4094,4,1,30.0,,,,,Certificado de Registro Publico de la sociedad siempre verde ,368,2605,1,4644,1,2023-01-11,,,0,0,0,0,,0,0,0,2023-01-11 11:11:05,12
4095,4,1,30.0,,,,,"Certificado de Registro Publico de la Finca No. 200496, código de ubicación  8802",368,2605,1,4644,1,2023-01-11,,,0,0,0,0,,0,0,0,2023-01-11 11:11:58,12
4096,4,1,30.0,,,,,Certificado de Registro Publico de la  Finca No. 146147 cu 8802,368,2605,1,4644,1,2023-01-11,,,0,0,0,0,,0,0,0,2023-01-11 11:12:31,12
4097,7,1,21.88,,,,,Publicaciones en la estrella,309,1694,1,3338,2,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-11 15:30:04,20
4098,7,1,21.88,,,,,Publicaciones en la estrella,309,1329,1,2499,2,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-11 15:42:04,20
4099,7,1,39.43,,,,,Publicaciones en la estrella,298,724,1,1276,2,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-11 15:45:06,20
4100,7,1,39.43,,,,,Publicaciones en la estrella,443,1335,1,4191,2,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-11 15:49:26,20
4101,7,1,30.66,,,,,Publicaciones en la estrella,298,1156,1,1998,2,2023-01-05,,,0,0,0,0,,0,0,0,2023-01-11 15:54:17,20
4102,7,1,6.0,,,,,Autenticación de Poder,443,2600,1,4188,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 09:16:52,14
4103,7,1,60.0,,,,,CRP de Global Bank y Banco Panameño La Vivienda,443,2600,1,4188,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 09:26:02,14
4104,7,1,40.0,,,,,CRP de la Finca No. 84403 código de ubicación 8708,443,2600,1,4188,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 09:30:24,14
4105,7,1,1.41,,,,Para timbre de aviso de remate,parking municipio de panama,443,1335,1,4191,9,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 11:39:58,20
4106,7,1,3.33,,,,,Timbres aviso de remate,443,1335,1,4191,2,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:03:29,20
4107,7,1,6.0,,,,,Autenticación de Poder,443,2598,1,4189,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:06:16,14
4108,7,1,30.0,,,,,CRP de Global Bank Corp,443,2598,1,4189,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:07:24,14
4109,7,1,40.0,,,,,CRP de la Finca No. 471227 codigo de ubicacion 8710,443,2598,1,4189,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:09:35,14
4110,7,1,3.33,,,,,Timbres aviso de remate,298,1156,1,1998,9,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:12:23,20
4111,7,1,3.34,,,,,Timbres aviso de remate,298,724,1,1276,2,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:17:04,20
4112,7,1,6.0,,,,,Autenticación de Poder,443,2599,1,4190,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:17:13,14
4113,7,1,30.0,,,,,CRP de Global Bank Corp,443,2599,1,4190,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:17:43,14
4114,7,1,40.0,,,,,"CRP de la Finca Nº 416785, Código de Ubicación 8720,",443,2599,1,4190,,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 12:27:33,14
4115,3,1,16.0,,,,,Mensajería  al cliente,194,1866,1,5007,1,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-12 17:18:29,12
4116,7,1,64.2,,,,,Alquiler de Vehiculo para presentación de demanda de deslinde y amojonamiento,361,1276,1,4639,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-12 17:19:22,14
4117,7,1,34.07,,,,,Gasolina para Vehículo ,361,1276,1,4639,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-12 17:22:09,14
4118,7,1,7.7,,,,,Almuerzo en Los Santos por presentación de Demanda de eDeslinde y Amojonamiento de Venao Hills,361,1276,1,4639,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-12 17:24:03,14
4119,7,1,3.7,,,,,Impresión de Copias ,361,1276,1,4639,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-12 17:24:45,14
4122,7,1,34.07,,,,,Gasolina para Vehículo ,298,806,1,4195,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-12 17:42:58,14
4123,7,1,7.7,,,,,Almuerzo en Los Santos por consulta de expediente,298,806,1,4195,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-12 17:43:42,14
4124,7,1,64.2,,,,,Alquiler de Vehiculo para presentación de demanda de deslinde y amojonamiento,298,806,1,4195,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-12 17:44:07,14
4125,3,1,76.0,,,,"Factura 1028:<br />
<br />
- Mensajería correspondiente al 11/1/2023",MENSAJERIA EXTERNA,461,1491,1,4150,1,2023-01-11,,,0,0,0,0,,0,0,0,2023-01-13 08:26:18,19
4126,3,1,55.0,,,,,MENSAJERIA A COLÓN,461,1481,1,4196,,2023-01-11,,,0,0,0,0,,0,0,0,2023-01-13 08:27:57,19
4127,7,1,1600.0,,,,,Pago a la Perito del Tribunal,93,362,1,4198,,2023-01-13,,,0,0,0,0,,0,0,0,2023-01-13 08:52:23,14
4128,7,1,3.3,,,,,Estacionamiento,483,2122,1,3824,,2023-01-13,,,0,0,0,0,,0,0,0,2023-01-13 10:41:46,17
4129,7,1,5.69,,,,,Estacionamiento,483,2122,1,3824,,2023-01-13,,,0,0,0,0,,0,0,0,2023-01-13 10:43:12,17
4130,7,1,12.84,,,,,12.84,68,1924,1,3650,,2023-01-13,,,0,0,0,0,,0,0,0,2023-01-13 16:07:31,17
4131,7,1,100.0,,,,Pago de cédula E,Cédula E,483,2121,1,3823,1,2023-01-13,,,0,0,0,0,,0,0,0,2023-01-13 17:12:49,22
4132,7,1,9.03,,,,"Oficina - TE<br />
TE- Oficina",Uber,483,2121,1,3823,2,2023-01-12,,,0,0,0,0,,0,0,0,2023-01-13 17:26:11,7
4133,7,1,7.0,,,,Certificado Médico de buena salud de Angie Carolina Carcelen,Certificado Médico de Buena Salud,545,2604,1,4181,,2023-01-16,,,0,0,0,0,,0,0,0,2023-01-16 16:06:06,22
4134,7,1,7.0,,,,Certificado Médico de Buena Salud de Martin Liang,Certificado Médico de Buena Salud,568,2361,1,4182,1,2023-01-16,,,0,0,0,0,,0,0,0,2023-01-16 16:08:30,22
4136,7,1,4.56,,,,,Pago por Estacionamiento,150,1426,1,3843,,2023-01-16,,,0,0,0,0,,0,0,0,2023-01-16 16:30:59,17
4137,7,1,2.4,,,,,Pago por Estacionamiento,562,2607,1,4372,,2023-01-16,,,0,0,0,0,,0,0,0,2023-01-16 16:32:49,17
4138,4,1,25.0,,,,,Reingreso de poder,522,2127,1,3844,2,2023-01-16,,,0,0,0,0,,0,0,0,2023-01-16 17:04:01,7
4139,4,1,29.0,,,,,Registro Poder Elizabeth Lim,522,2127,1,3844,2,2022-12-01,,,0,0,0,0,,0,0,0,2023-01-16 17:04:45,7
4140,11,1,64.0,,,,,timbres,522,2127,1,3844,1,2022-12-01,,,0,0,0,0,,0,0,0,2023-01-16 17:05:32,7
4141,1,1,15.0,,,,,cierre de la escritura,522,2127,1,3844,1,2022-12-01,,,0,0,0,0,,0,0,0,2023-01-16 17:06:00,7
4142,7,1,64.2,,,,,Alquiler de Vehiculo para seguimiento de exhorto,6,1904,1,4261,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-16 17:19:36,14
4143,7,1,34.07,,,,,Gasolina para Vehículo ,6,1904,1,4261,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-16 17:20:16,14
4144,7,1,7.7,,,,,Almuerzo en Los Santos por seguimiento de exhorto en el Juzgado de Los Santos,6,1904,1,4261,,2023-01-06,,,0,0,0,0,,0,0,0,2023-01-16 17:36:29,14
4145,4,1,30.0,,,,,Certificado de Registro Público ,545,2604,1,4181,2,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-17 09:43:50,22
4146,4,1,30.0,,,,,Certificado de Registro Público ,568,2361,1,4182,2,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-17 09:46:01,22
4147,4,1,360.0,,,,"Pago de primera tasa unica<br />
Derechos de registro y calificación",Registro Público,553,2247,1,3920,2,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-17 13:49:55,7
4148,3,1,8.0,,,,,mensajeria,553,2247,1,3920,2,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-17 13:50:10,7
4149,2,1,11.0,,,,,notaria,553,2247,1,3920,1,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-17 13:51:20,7
4150,11,1,40.0,,,,,Timbres,553,2247,1,3920,1,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-17 13:51:48,7
4151,3,1,12.0,,,,Retiro de documentos en el PH Zaphiro in El Cangrego. ,Mensajería - cliente retiro de certificación de Canada ,562,2680,1,4372,1,2023-01-18,,,0,0,0,0,,0,0,0,2023-01-18 12:24:08,12
4152,2,1,24.0,,,,,Notaria,568,2563,1,4135,1,2022-12-23,,,0,0,0,0,,0,0,0,2023-01-19 10:57:39,7
4153,3,1,8.0,,,,Mensajeria a Notaria para autenticar docs,mensajeria,568,2563,1,4135,1,2023-01-23,,,0,0,0,0,,0,0,0,2023-01-19 10:58:50,7
4154,1,1,8.0,,,,entregar docs en Migracion,mensajeria,568,2563,1,4135,1,2022-12-29,,,0,0,0,0,,0,0,0,2023-01-19 10:59:38,7
4155,7,1,55.0,,,,,"Gasto por Diligencia de Inspección de  Aduanas al local C2-56- Tocumen Bar, S.A",55,1844,1,4355,9,2023-01-23,,,0,0,0,0,,0,0,0,2023-01-19 13:13:00,12
4156,3,1,8.0,,,,,Mensajería - Notaria  retiro de poder de agroganadera anati,325,2681,1,4654,1,2023-01-19,,,0,0,0,0,,0,0,0,2023-01-19 15:57:52,12
4157,3,1,8.0,,,,,Mensajería - cliente retiro de poder ,325,2681,1,4654,2,2023-01-20,,,0,0,0,0,,0,0,0,2023-01-19 15:59:01,12
4158,1,1,3.0,,,,,Notaria poder de cambió d ubicación ,325,2681,1,4654,1,2023-01-19,,,0,0,0,0,,0,0,0,2023-01-19 16:00:03,12
4159,1,1,170.0,,,935916,Cotejo de 34 documentos,Notaria ,465,2037,1,4179,1,2023-01-19,,,0,0,0,0,,0,0,0,2023-01-19 17:50:35,22
4160,7,1,30.0,,,,Se coordino con el asistente de J. Michelle abogada de Scott para ciertos temas para que pasara al juzgado ,Revisión de proceso en Juzgado por seguimiento ,361,1845,1,4765,,2023-01-20,,,0,0,0,0,,0,0,0,2023-01-20 10:39:50,6
4161,7,1,4.0,,,,,Pago de apostilla y timbre  de certificación ,562,2680,1,4372,1,2023-01-23,,,0,0,0,0,,0,0,0,2023-01-23 14:34:47,12
4162,4,1,30.0,,,,para cambio de ubicación,Certificado de Registro Publico de la sociedad Agroganadera s. a,325,2681,1,4654,1,2023-01-23,,,0,0,0,0,,0,0,0,2023-01-23 16:18:05,12
4163,4,1,30.0,,,,,Certificado de Registro Publico de la finca 242002 enero ,325,2681,1,4654,2,2023-01-23,,,0,0,0,0,,0,0,0,2023-01-23 16:23:19,12
4164,4,1,30.0,,,,,Certificado de Registro Publico  de la finca No. 222777 enero ,325,2681,1,4654,2,2023-01-23,,,0,0,0,0,,0,0,0,2023-01-23 16:27:58,12
4165,3,1,8.0,,,,,Mensajería - Notaria poder para actualización ,487,2685,1,4371,1,2023-01-24,,,0,0,0,0,,0,0,0,2023-01-24 13:47:45,12
4166,3,1,8.0,,,,,Mensajería - cliente retiro de poder en CDE,487,2685,1,4371,1,2023-01-24,,,0,0,0,0,,0,0,0,2023-01-24 13:48:12,12
4167,1,1,3.0,,,,,Notaria de poder ,487,2685,1,4371,,2023-01-24,,,0,0,0,0,,0,0,0,2023-01-24 13:48:27,12
4168,7,1,50.0,,,,,Pago Carné de Trámite ,568,2563,1,4135,9,2023-01-24,,,0,0,0,0,,0,0,0,2023-01-24 15:41:45,22
4169,3,1,55.0,,,,,MENSAJERIA A COLÓN,461,1481,1,4302,,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-24 16:13:02,19
4170,3,1,55.0,,,,,MENSAJERIA A COLÓN,461,1481,1,4302,,2023-01-20,,,0,0,0,0,,0,0,0,2023-01-24 16:13:22,19
4171,3,1,55.0,,,,"Factura 1029:<br />
<br />
- Mensajería correspondiente al 17/1/2023",MENSAJERIA EXTERNA,461,1491,1,4150,1,2023-01-17,,,0,0,0,0,,0,0,0,2023-01-24 16:18:49,19
4172,3,1,62.0,,,,"Factura 1030:<br />
<br />
- Mensajería correspondiente al 20/1/2023",MENSAJERIA EXTERNA,461,1491,1,4150,1,2023-01-20,,,0,0,0,0,,0,0,0,2023-01-24 16:19:35,19
4173,7,1,125.0,,,,,Diligencia de notificación de reglamento interno Servicios Ambientales de Chiriquí en Chiriquí,85,1225,1,4311,1,2023-01-25,,,0,0,0,0,,0,0,0,2023-01-25 18:21:19,12
4174,3,1,8.0,,,,,mensajeria,547,2694,1,4288,1,2023-01-25,,,0,0,0,0,,0,0,0,2023-01-26 10:49:41,7
4175,11,1,40.0,,,,,timbres,547,2694,1,4288,1,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 10:50:14,7
4176,4,1,360.0,,,,"Primera Tasa Unica,derechos de calificación y registro",Registro Público,547,2694,1,4288,2,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 10:51:22,7
4177,1,1,14.0,,,,,cierre,547,2694,1,4288,1,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 10:51:40,7
4178,7,1,1.93,,,,,Pago por Estacionamiento ,545,2604,1,4181,,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 16:38:07,17
4179,7,1,4.32,,,,,Pago por Estacionamiento,150,1426,1,3843,,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 16:43:10,17
4180,7,1,0.68,,,,,Pago por Estacionamiento,150,1426,1,3843,,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 16:43:25,17
4181,7,1,0.56,,,,,Pago por Estacionamiento,150,1426,1,3843,,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 16:46:35,17
4182,7,1,10.87,,,,,Pago por Estacionamiento,545,2604,1,4181,,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 16:48:35,17
4183,7,1,3.47,,,,,Pago por Estacionamiento,172,2244,1,4823,,2023-01-26,,,0,0,0,0,,0,0,0,2023-01-26 16:52:34,17
4184,7,1,24.35,,,,,Pago por Copias,325,2681,1,4654,,2023-01-27,,,0,0,0,0,,0,0,0,2023-01-27 07:57:37,17
4185,7,1,3.37,,,,,Pago por Estacionamiento,325,2681,1,4654,,2023-01-27,,,0,0,0,0,,0,0,0,2023-01-27 08:00:35,17
4186,7,1,3.65,,,,,Estacionamiento,483,2122,1,3824,,2023-01-27,,,0,0,0,0,,0,0,0,2023-01-27 08:03:54,17
4187,7,1,4.95,,,,,Estacionamiento,483,2122,1,3824,,2023-01-27,,,0,0,0,0,,0,0,0,2023-01-27 08:04:07,17
